test_name,feature,train_mean,train_variance,test_mean,test_variance,standardized_mean_difference,ks_statistic
ghostbuster_test,scale_loss_range_ratio_1_5b_to_7b,0.9734478930730166,0.014702895809681737,0.9679831112987044,0.011597423041095286,0.04506832153397377,0.03420047999455722
ghostbuster_test,scale_loss_range_abs_delta_1_5b_to_7b,1.2858794632110602,1.4619614797490474,1.2540960724674055,1.2871161827882964,0.026286469602264644,0.032491965957458624
ghostbuster_test,scale_loss_range_rel_delta_1_5b_to_7b,-0.02655210613305496,0.014702895825525673,-0.032016887955324216,0.011597423050730816,0.045068321905195004,0.03420047999455722
ghostbuster_test,scale_loss_skewness_slope_1_5b_to_7b,0.11844869448199373,0.05646027470725028,0.1313383623925003,0.0208644092193886,0.054246314172974104,0.10521475139767
ghostbuster_test,scale_loss_skewness_ratio_1_5b_to_7b,1.0781988501432391,0.016189544658278703,1.0850054732158194,0.007495228610766587,0.05349514690403604,0.10005581654960696
ghostbuster_test,scale_loss_skewness_abs_delta_1_5b_to_7b,0.19607846592038455,0.0320424687790725,0.15436446052631894,0.014275955229994537,0.23303379513492783,0.10403899383032733
ghostbuster_test,scale_loss_skewness_rel_delta_1_5b_to_7b,0.07819885606297279,0.01618954483276831,0.08500547974645255,0.007495228650612938,0.053495151416981954,0.10005581654960696
ghostbuster_test,scale_loss_kurtosis_slope_1_5b_to_7b,0.5478044029287876,5.5743748901532,0.6235810251888,1.4485849740249128,0.032094983470846265,0.09500920903644947
ghostbuster_test,scale_loss_kurtosis_ratio_1_5b_to_7b,1.643409194217887,3323.495911616428,1.3065468470769315,0.3317557065897139,0.005843255760776161,0.09777191997128643
ghostbuster_test,scale_loss_kurtosis_abs_delta_1_5b_to_7b,1.4017684414534737,3.9094324652660273,0.913072681336773,1.0030716390263104,0.24716200725586435,0.14135617553888313
ghostbuster_test,scale_loss_kurtosis_rel_delta_1_5b_to_7b,0.7819816340805137,3323.298381506053,0.32616283429646625,0.3193258632443028,0.007906924014036042,0.09498928447209973
ghostbuster_test,scale_top_10_percent_loss_mean_slope_1_5b_to_7b,-0.34976031901907967,0.11241360846088291,-0.4591075609328975,0.06716292282496616,0.32613573600371804,0.15867423198441022
ghostbuster_test,scale_top_10_percent_loss_mean_ratio_1_5b_to_7b,0.9503774399844412,0.0023764649184785987,0.9381348770187895,0.0012556106621134707,0.25113465257153533,0.1348235565277941
ghostbuster_test,scale_top_10_percent_loss_mean_abs_delta_1_5b_to_7b,0.39987341841629337,0.07484539572008404,0.4620922729150573,0.06440930231841221,0.22742566153712357,0.1410852847720095
ghostbuster_test,scale_top_10_percent_loss_mean_rel_delta_1_5b_to_7b,-0.04962255852213644,0.0023764649209915955,-0.061865121637034545,0.0012556106576354928,0.2511346555002807,0.1348235565277941
ghostbuster_test,scale_bottom_10_percent_loss_mean_slope_1_5b_to_7b,-0.0049473635942551344,0.00011555681937168322,-0.007288014333680012,0.00015155701014375357,0.21774030422746798,0.15419016365217958
ghostbuster_test,scale_bottom_10_percent_loss_mean_ratio_1_5b_to_7b,0.7034885654415864,0.30089120249114676,0.5991276468861756,0.040698106407555265,0.19025371596682644,0.14797467150502663
ghostbuster_test,scale_bottom_10_percent_loss_mean_abs_delta_1_5b_to_7b,0.005533461034720268,0.00010941375194587754,0.007349172150772085,0.00015066049778076056,0.17358444171055443,0.13000708814641154
ghostbuster_test,scale_bottom_10_percent_loss_mean_rel_delta_1_5b_to_7b,-0.2965011875217687,0.30091810502419286,-0.40086600889489177,0.04069879440075349,0.19025232595127706,0.14797467150502663
ghostbuster_test,scale_ppl_slope_7b_to_14b,-0.5643279840006592,0.569266080911211,-0.8811597215919365,0.618826496937139,0.4199243177824664,0.2618029439758739
ghostbuster_test,scale_ppl_ratio_7b_to_14b,0.9328481021124115,0.0034005183293682505,0.9067043329365502,0.001739444646003359,0.4483277699549885,0.24667166053540845
ghostbuster_test,scale_ppl_abs_delta_7b_to_14b,0.6023131497843541,0.5249489804320586,0.8820811591302394,0.6171993799546679,0.38613529850572414,0.24845348586154298
ghostbuster_test,scale_ppl_rel_delta_7b_to_14b,-0.06715189592953762,0.003400518373011524,-0.09329566551595678,0.0017394446732678216,0.44832777411847335,0.24671817432674759
